PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;58;7;28079058_7_8;2022;03;8;V;5;V;11;V;2;V;2;V;1;V;2;V;2;V;7;V;5;V;2;V;2;V;1;V;1;V;3;V;3;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;3;V;2;V;1;V
28;079;58;7;28079058_7_8;2022;04;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;1;V;1;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;2;V;1;V;1;V;1;V;3;V;3;V;1;V;4;V;4;V;2;V;0;N
28;079;58;7;28079058_7_8;2022;05;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;3;V;2;V;3;V;2;V;3;V;1;V;1;V;2;V;3;V;2;V;3;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;2;V
28;079;58;7;28079058_7_8;2022;06;2;V;2;V;2;V;1;V;1;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;2;V;1;V;0;N
28;079;58;7;28079058_7_8;2022;07;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;10;V
28;079;58;7;28079058_7_8;2022;08;2;V;1;V;4;V;10;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V
28;079;58;7;28079058_7_8;2022;09;1;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;3;V;2;V;6;V;2;V;1;V;4;V;2;V;3;V;4;V;4;V;2;V;1;V;1;V;4;V;3;V;2;V;4;V;0;N
28;079;58;7;28079058_7_8;2022;10;2;V;1;V;3;V;4;V;5;V;3;V;4;V;2;V;1;V;2;V;2;V;4;V;4;V;8;V;3;V;2;V;3;V;5;V;6;V;2;V;4;V;2;V;1;V;3;V;5;V;8;V;7;V;6;V;2;V;3;V;5;V
28;079;58;7;28079058_7_8;2022;11;3;V;7;V;4;V;5;V;3;V;5;V;7;V;11;V;2;V;9;V;6;V;1;V;3;V;9;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;2;V;3;V;2;V;6;V;7;V;6;V;16;V;11;V;0;N
28;079;58;7;28079058_7_8;2022;12;8;V;6;V;11;V;5;V;4;V;5;V;11;V;3;V;7;V;2;V;1;V;3;V;8;V;6;V;2;V;3;V;4;V;3;V;8;V;13;V;4;V;3;V;4;V;2;V;3;V;7;V;11;V;10;V;7;V;2;V;5;V
28;079;58;8;28079058_8_8;2022;01;17;V;18;V;25;V;18;V;9;V;17;V;16;V;19;V;7;V;14;V;16;V;15;V;22;V;20;V;20;V;23;V;32;V;29;V;31;V;21;V;16;V;18;V;16;V;16;V;24;V;22;V;20;V;22;V;19;V;24;V;36;V
28;079;58;8;28079058_8_8;2022;02;15;V;22;V;31;V;33;V;16;V;16;V;23;V;23;V;28;V;31;V;23;V;22;V;9;V;6;V;13;V;16;V;28;V;25;V;11;V;15;V;14;V;18;V;22;V;22;V;11;V;10;V;12;V;16;V;0;N;0;N;0;N
28;079;58;8;28079058_8_8;2022;03;23;V;13;V;34;V;10;V;11;V;9;V;13;V;13;V;20;V;17;V;13;V;6;V;8;V;11;V;15;V;15;V;11;V;12;V;14;V;8;V;13;V;13;V;11;V;6;V;5;V;4;V;8;V;15;V;14;V;11;V;8;V
28;079;58;8;28079058_8_8;2022;04;6;V;6;V;5;V;5;V;9;V;11;V;12;V;9;V;6;V;7;V;12;V;9;V;6;V;7;V;8;V;8;V;10;V;11;V;8;V;4;V;11;V;13;V;4;V;6;V;12;V;13;V;11;V;11;V;12;V;14;V;0;N
28;079;58;8;28079058_8_8;2022;05;8;V;6;V;4;V;5;V;10;V;9;V;9;V;9;V;16;V;15;V;16;V;15;V;15;V;10;V;7;V;8;V;10;V;12;V;14;V;13;V;12;V;9;V;7;V;9;V;6;V;8;V;9;V;11;V;9;V;5;V;12;V
28;079;58;8;28079058_8_8;2022;06;10;V;10;V;10;V;7;V;8;V;13;V;10;V;8;V;8;V;11;V;11;V;10;V;15;V;16;V;13;V;12;V;11;V;11;V;4;V;9;V;9;V;5;V;6;V;8;V;8;V;7;V;7;V;10;V;11;V;8;V;0;N
28;079;58;8;28079058_8_8;2022;07;10;V;11;V;9;V;11;V;13;V;10;V;7;V;11;V;12;V;10;V;12;V;15;V;16;V;13;V;14;V;14;V;13;V;13;V;9;V;12;V;13;V;14;V;11;V;10;V;9;V;9;V;8;V;12;V;13;V;9;V;29;V
28;079;58;8;28079058_8_8;2022;08;28;V;12;V;28;V;36;V;22;V;19;V;13;V;18;V;14;V;11;V;11;V;15;V;13;V;11;V;8;V;8;V;10;V;15;V;17;V;22;V;20;V;14;V;13;V;19;V;14;V;8;V;13;V;10;V;11;V;13;V;11;V
28;079;58;8;28079058_8_8;2022;09;13;V;11;V;8;V;12;V;13;V;9;V;10;V;12;V;14;V;14;V;15;V;16;V;10;V;15;V;17;V;17;V;20;V;17;V;24;V;19;V;23;V;25;V;24;V;18;V;6;V;9;V;16;V;12;V;8;V;14;V;0;N
28;079;58;8;28079058_8_8;2022;10;18;V;20;V;29;V;26;V;29;V;23;V;27;V;18;V;15;V;20;V;14;V;16;V;21;V;28;V;21;V;21;V;21;V;23;V;16;V;15;V;14;V;11;V;11;V;15;V;18;V;31;V;23;V;22;V;20;V;17;V;17;V
28;079;58;8;28079058_8_8;2022;11;13;V;19;V;10;V;18;V;16;V;20;V;22;V;23;V;14;V;19;V;16;V;10;V;15;V;12;V;7;V;5;V;7;V;8;V;5;V;10;V;4;V;5;V;8;V;11;V;14;V;20;V;24;V;14;V;29;V;28;V;0;N
28;079;58;8;28079058_8_8;2022;12;17;V;17;V;28;V;17;V;23;V;15;V;19;V;20;V;26;V;11;V;9;V;12;V;19;V;27;V;13;V;18;V;18;V;13;V;20;V;25;V;17;V;10;V;17;V;12;V;15;V;16;V;21;V;20;V;10;V;10;V;19;V
28;079;58;12;28079058_12_8;2022;01;28;V;31;V;52;V;37;V;12;V;23;V;24;V;32;V;9;V;24;V;27;V;25;V;34;V;30;V;26;V;31;V;53;V;48;V;48;V;33;V;28;V;23;V;20;V;24;V;33;V;33;V;32;V;34;V;25;V;34;V;58;V
28;079;58;12;28079058_12_8;2022;02;22;V;37;V;49;V;53;V;22;V;20;V;32;V;32;V;41;V;45;V;35;V;29;V;13;V;8;V;21;V;24;V;46;V;40;V;13;V;19;V;23;V;25;V;30;V;29;V;14;V;12;V;15;V;27;V;0;N;0;N;0;N
28;079;58;12;28079058_12_8;2022;03;36;V;20;V;51;V;14;V;14;V;10;V;16;V;16;V;30;V;24;V;16;V;9;V;10;V;13;V;20;V;20;V;14;V;16;V;16;V;9;V;15;V;14;V;12;V;8;V;7;V;6;V;9;V;21;V;18;V;14;V;11;V
28;079;58;12;28079058_12_8;2022;04;8;V;8;V;7;V;7;V;12;V;14;V;16;V;12;V;7;V;9;V;17;V;11;V;10;V;8;V;11;V;10;V;12;V;14;V;11;V;6;V;14;V;15;V;5;V;8;V;17;V;17;V;13;V;17;V;17;V;17;V;0;N
28;079;58;12;28079058_12_8;2022;05;10;V;8;V;6;V;7;V;14;V;12;V;11;V;11;V;20;V;18;V;20;V;18;V;20;V;11;V;8;V;11;V;15;V;16;V;18;V;16;V;13;V;10;V;10;V;12;V;9;V;12;V;11;V;12;V;11;V;6;V;15;V
28;079;58;12;28079058_12_8;2022;06;14;V;13;V;14;V;9;V;10;V;17;V;13;V;10;V;11;V;13;V;12;V;12;V;18;V;20;V;15;V;14;V;13;V;12;V;5;V;11;V;12;V;6;V;7;V;10;V;9;V;10;V;8;V;13;V;13;V;10;V;0;N
28;079;58;12;28079058_12_8;2022;07;12;V;12;V;10;V;14;V;16;V;11;V;9;V;13;V;13;V;11;V;14;V;17;V;18;V;14;V;16;V;16;V;15;V;15;V;11;V;14;V;15;V;16;V;12;V;11;V;11;V;11;V;10;V;15;V;15;V;10;V;44;V
28;079;58;12;28079058_12_8;2022;08;32;V;14;V;34;V;51;V;25;V;21;V;15;V;20;V;16;V;13;V;12;V;17;V;14;V;13;V;10;V;9;V;12;V;19;V;20;V;24;V;21;V;16;V;15;V;21;V;16;V;9;V;15;V;11;V;13;V;15;V;14;V
28;079;58;12;28079058_12_8;2022;09;15;V;13;V;10;V;14;V;16;V;12;V;13;V;14;V;17;V;17;V;17;V;18;V;13;V;19;V;20;V;26;V;22;V;19;V;30;V;23;V;28;V;31;V;30;V;20;V;7;V;11;V;22;V;17;V;11;V;21;V;0;N
28;079;58;12;28079058_12_8;2022;10;22;V;23;V;34;V;32;V;36;V;28;V;33;V;21;V;16;V;23;V;18;V;23;V;27;V;40;V;26;V;25;V;26;V;30;V;26;V;18;V;20;V;14;V;13;V;21;V;26;V;43;V;34;V;31;V;23;V;21;V;25;V
28;079;58;12;28079058_12_8;2022;11;17;V;29;V;16;V;26;V;21;V;27;V;33;V;40;V;18;V;32;V;24;V;12;V;20;V;25;V;9;V;7;V;9;V;11;V;7;V;13;V;6;V;7;V;11;V;15;V;17;V;30;V;36;V;23;V;54;V;45;V;0;N
28;079;58;12;28079058_12_8;2022;12;30;V;26;V;45;V;24;V;29;V;22;V;36;V;24;V;36;V;13;V;11;V;17;V;31;V;37;V;16;V;22;V;25;V;17;V;32;V;45;V;24;V;14;V;23;V;15;V;20;V;27;V;37;V;36;V;20;V;12;V;26;V
28;079;58;14;28079058_14_6;2022;01;19.32;V;15.73;V;11.32;V;29.1;V;59.6;V;28.02;V;30.66;V;26.11;V;64.53;V;39.64;N;25.67;N;31.39;V;30.5;V;33.82;V;32.66;V;26.65;V;20.08;V;22.63;V;25.1;V;33.5;V;33.85;V;41.8;V;36.28;V;41.14;V;38.56;V;33;V;35.54;V;39.65;V;41.36;V;35.22;V;30.29;V
28;079;58;14;28079058_14_6;2022;02;54.89;V;29.45;V;23.15;V;16.99;V;39.35;V;46.78;V;39.85;V;43.63;V;35.5;V;27.36;V;29.79;V;33.86;V;50.04;V;80.49;V;57.03;V;46.22;V;23.98;V;30.17;V;51.78;V;44.06;V;51.72;V;50.24;V;43.56;V;40.91;V;57.34;V;52.23;V;47.79;V;34.41;V;0;N;0;N;0;N
28;079;58;14;28079058_14_6;2022;03;35.12;V;56.48;V;29.54;V;75.89;V;59.46;V;74.47;V;58.49;V;62;V;30.95;V;40.72;V;52.62;V;62.65;V;74.74;V;59.63;V;51.21;V;49.27;V;58.94;V;44.23;V;48.37;V;74.16;V;67.91;V;72.72;V;71.53;V;71.35;V;66.47;V;76.92;V;67.6;V;53.42;V;58.87;V;50;V;71.81;V
28;079;58;14;28079058_14_6;2022;04;75.28;V;77.09;V;78.49;V;93.41;V;86.59;V;75.09;V;64.68;V;56.03;V;61.42;V;53.6;V;66.32;V;72.44;V;55.39;V;60.32;V;59.63;V;64.37;V;67.51;V;70.62;V;58.37;V;83.71;V;77.84;V;68.69;V;79.19;V;81.37;V;58.12;V;58.64;V;52.45;V;36.07;V;69.64;V;44.71;V;0;N
28;079;58;14;28079058_14_6;2022;05;53.09;V;45.83;V;80.97;V;80.44;V;64.36;V;72.18;V;72.91;V;64.3;V;66.91;V;74.41;V;68.07;V;72.67;V;70.01;V;67.07;V;63.03;V;50.03;V;42.94;V;57.37;V;69.83;V;79.99;V;80.72;V;70.28;V;76.74;V;61.87;V;74.6;V;69.79;V;55.74;V;73.49;V;72.64;V;82.24;V;62.64;V
28;079;58;14;28079058_14_6;2022;06;50.83;V;56.5;V;62.17;V;65.35;V;69.74;V;61.24;V;61.03;V;47.1;V;51.65;V;72.24;V;81.49;V;89.84;V;72.96;V;59.66;V;65.4;V;77.97;V;77.61;V;79.28;V;76.36;V;64.58;V;71.46;V;72.02;V;72.45;V;71.82;V;62.53;V;73.16;V;78.38;V;75.49;V;79.48;V;70.09;V;0;N
28;079;58;14;28079058_14_6;2022;07;85.85;V;89.11;V;77.77;V;76.8;V;80.57;V;85.95;V;94.65;V;91.76;V;102;V;96.11;V;95.83;V;103.53;V;110.59;V;100.98;V;98.01;V;95.72;V;88.51;V;93.81;V;84.92;V;95.99;V;96.21;V;82.32;V;94.74;V;75.5;V;76.96;V;68.83;V;87.97;V;79.22;V;72.76;V;83.88;V;71.04;V
28;079;58;14;28079058_14_6;2022;08;79.1;V;96.92;V;87.35;V;69.55;V;86.56;V;84.46;V;85.8;V;79.4;V;87.19;V;95.06;V;93.31;V;69.09;V;54.07;V;69.05;V;84.3;V;91.17;V;62.23;V;57.95;V;80.01;V;73.02;V;69.97;V;60.64;V;72.73;V;73.13;V;83.43;V;92.05;V;85;V;91.84;V;87.27;V;78.17;V;72.68;V
28;079;58;14;28079058_14_6;2022;09;56.11;V;50.74;V;53.97;V;53.63;V;44.33;V;43.34;V;49.87;V;35.04;V;47.23;V;56;V;58.21;V;55.74;V;58.85;V;47.74;V;38.73;V;43.41;V;58.09;V;69.67;V;52.55;V;66.28;V;56.21;V;54.64;V;54.83;V;61.39;V;70.77;V;77.11;V;48.96;V;52.05;V;67.47;V;55.33;V;0;N
28;079;58;14;28079058_14_6;2022;10;52;V;57.8;V;50.64;V;54.94;V;54.74;V;54.42;V;46.66;V;47.12;V;60.05;V;35.75;V;39.89;V;42.04;V;36.78;V;33.95;V;44.3;V;45.25;V;41.71;V;32.2;V;39.74;V;43.32;V;39.31;V;50.04;V;39.25;V;26.9;V;30.01;V;20.36;V;22.37;V;25.55;V;40.58;V;30.31;V;14.21;V
28;079;58;14;28079058_14_6;2022;11;30.92;V;26.78;V;41.72;V;46.92;V;30.72;V;27.31;V;25.14;V;16.15;V;34.76;V;22.53;V;29.17;V;52.88;V;31.76;V;28.46;V;55.6;V;58.52;V;54.64;V;58.52;V;75.11;V;52.36;V;66;V;68.86;V;48.98;V;34.78;V;49.15;V;20.3;V;17.86;V;48.83;V;20.65;V;16.73;V;0;N
28;079;58;14;28079058_14_6;2022;12;31.08;V;30.25;V;14.18;V;21.27;V;23.13;V;18.67;V;13.79;V;29.95;V;32.68;V;40.81;V;55.02;V;38.81;V;39.99;V;32.65;V;52.05;V;26.4;V;18.16;V;23.81;V;11.67;V;5.06;V;32.15;V;44.62;V;29.77;N;28.05;V;18.74;V;14.17;V;8.98;V;11.4;V;30.57;V;54.09;V;16.85;V
28;079;59;7;28079059_7_8;2022;01;6;V;13;V;18;V;12;V;2;V;4;V;12;V;14;V;6;V;7;V;11;V;14;V;5;V;5;V;8;V;10;V;9;V;23;V;28;V;14;V;4;V;3;V;2;V;3;V;3;V;3;V;7;V;11;V;4;V;6;V;22;V
28;079;59;7;28079059_7_8;2022;02;1;V;30;V;11;V;20;V;3;V;7;V;11;V;3;V;9;V;10;V;31;V;3;V;5;V;1;V;11;V;13;V;28;V;8;V;1;V;5;V;8;V;5;V;5;V;4;V;1;V;1;V;2;V;7;V;0;N;0;N;0;N
28;079;59;7;28079059_7_8;2022;03;6;V;2;V;8;V;1;V;2;V;1;V;2;V;2;V;4;V;4;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;2;V;1;V;2;V
28;079;59;7;28079059_7_8;2022;04;1;V;1;V;1;V;1;V;1;V;2;V;7;V;2;V;1;V;1;V;2;V;2;V;4;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;6;V;1;V;1;V;1;V;3;V;2;V;2;V;2;V;1;V;3;V;0;N
28;079;59;7;28079059_7_8;2022;05;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;1;V;1;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;3;V
28;079;59;7;28079059_7_8;2022;06;4;V;3;V;3;V;3;V;2;V;4;V;3;V;5;V;1;V;3;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;3;V;0;N
28;079;59;7;28079059_7_8;2022;07;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;3;V;2;V;5;V;3;V;2;V;2;V
28;079;59;7;28079059_7_8;2022;08;2;V;2;V;3;V;3;V;3;V;2;V;2;V;3;V;3;V;2;V;2;V;4;V;8;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;2;V;3;V;2;V
28;079;59;7;28079059_7_8;2022;09;3;V;5;V;3;V;3;V;4;V;5;V;5;V;4;V;4;V;3;V;5;V;3;V;2;V;3;V;3;V;3;V;2;V;1;V;2;V;2;V;3;V;4;V;4;V;3;V;1;V;2;V;6;V;3;V;2;V;2;V;0;N
28;079;59;7;28079059_7_8;2022;10;7;V;2;V;6;V;25;V;10;V;3;V;8;V;2;V;2;V;3;V;3;V;3;V;10;V;21;V;12;V;12;V;11;V;19;V;24;V;10;V;10;V;10;V;9;V;19;V;13;V;23;V;13;V;13;V;11;V;13;V;12;V
28;079;59;7;28079059_7_8;2022;11;13;V;20;V;20;V;15;V;18;V;16;V;18;V;23;V;10;V;15;V;9;V;9;V;12;V;17;V;7;V;7;V;7;V;7;V;6;V;7;V;7;V;7;V;7;V;8;V;7;V;17;V;16;V;17;V;24;V;24;V;0;N
28;079;59;7;28079059_7_8;2022;12;11;V;16;V;15;V;14;V;11;V;17;V;27;V;11;V;12;V;11;V;10;V;12;V;12;V;12;V;12;V;13;V;7;V;8;V;8;V;16;V;7;V;7;V;6;V;10;V;8;V;15;V;23;V;12;V;7;V;4;V;9;V
28;079;59;8;28079059_8_8;2022;01;24;V;29;V;41;V;30;V;16;V;24;V;31;V;47;V;23;V;21;V;29;V;39;V;29;V;27;V;35;V;38;V;42;V;45;V;52;V;39;V;21;V;28;V;22;V;26;V;35;V;30;V;29;V;32;V;28;V;29;V;44;V
28;079;59;8;28079059_8_8;2022;02;8;V;52;V;52;V;64;V;18;V;22;V;34;V;32;V;40;V;56;V;59;V;32;V;28;V;13;V;39;V;41;V;59;V;37;V;11;V;26;V;28;V;25;V;34;V;32;V;21;V;14;V;18;V;36;V;0;N;0;N;0;N
28;079;59;8;28079059_8_8;2022;03;32;V;18;V;48;V;9;V;16;V;7;V;15;V;20;V;35;V;30;V;24;V;15;V;13;V;19;V;19;V;20;V;11;V;13;V;14;V;9;V;20;V;9;V;15;V;21;V;11;V;9;V;11;V;21;V;20;V;11;V;19;V
28;079;59;8;28079059_8_8;2022;04;6;V;4;V;7;V;9;V;15;V;19;V;23;V;12;V;11;V;11;V;13;V;21;V;16;V;8;V;12;V;15;V;18;V;13;V;14;V;5;V;20;V;17;V;8;V;12;V;19;V;21;V;24;V;25;V;12;V;29;V;0;N
28;079;59;8;28079059_8_8;2022;05;15;V;12;V;9;V;6;V;13;V;11;V;8;V;8;V;14;V;15;V;22;V;15;V;19;V;13;V;6;V;15;V;14;V;17;V;16;V;12;V;10;V;11;V;13;V;11;V;5;V;6;V;10;V;9;V;14;V;8;V;18;V
28;079;59;8;28079059_8_8;2022;06;15;V;15;V;18;V;15;V;13;V;24;V;17;V;16;V;8;V;18;V;14;V;12;V;18;V;26;V;17;V;13;V;13;V;15;V;4;V;10;V;17;V;8;V;9;V;9;V;8;V;9;V;9;V;13;V;27;V;13;V;0;N
28;079;59;8;28079059_8_8;2022;07;11;V;9;V;6;V;20;V;17;V;11;V;8;V;14;V;12;V;14;V;19;V;17;V;26;V;15;V;21;V;14;V;18;V;14;V;13;V;17;V;18;V;15;V;12;V;17;V;18;V;13;V;9;V;19;V;16;V;10;V;16;V
28;079;59;8;28079059_8_8;2022;08;13;V;11;V;19;V;19;V;14;V;13;V;13;V;23;V;19;V;8;V;10;V;20;V;21;V;10;V;18;V;10;V;12;V;6;V;12;V;14;V;15;V;9;V;13;V;17;V;15;V;7;V;14;V;8;V;8;V;21;V;11;V
28;079;59;8;28079059_8_8;2022;09;23;V;20;V;12;V;15;V;17;V;15;V;19;V;14;V;15;V;13;V;23;V;18;V;10;V;13;V;17;V;18;V;13;V;10;V;15;V;20;V;22;V;27;V;19;V;15;V;4;V;8;V;25;V;18;V;13;V;13;V;0;N
28;079;59;8;28079059_8_8;2022;10;28;V;22;V;40;V;68;V;46;V;27;V;36;V;19;V;18;V;26;V;19;V;19;V;32;V;51;V;29;V;33;V;27;V;36;V;39;V;24;V;20;V;15;V;15;V;39;V;28;V;51;V;30;V;32;V;25;V;32;V;30;V
28;079;59;8;28079059_8_8;2022;11;30;V;33;V;33;V;24;V;38;V;32;V;38;V;53;V;27;V;32;V;25;V;18;V;28;V;28;V;16;V;13;V;11;V;14;V;7;V;16;V;9;V;14;V;14;V;23;V;16;V;31;V;30;V;30;V;49;V;54;V;0;N
28;079;59;8;28079059_8_8;2022;12;24;V;33;V;35;V;28;V;29;V;27;V;39;V;28;V;36;V;19;V;21;V;28;V;28;V;31;V;25;V;42;V;31;V;30;V;29;V;40;V;23;V;19;V;25;V;31;V;19;V;33;V;36;V;31;V;24;V;17;V;34;V
28;079;59;12;28079059_12_8;2022;01;33;V;48;V;69;V;48;V;18;V;30;V;50;V;68;V;32;V;32;V;47;V;60;V;36;V;34;V;48;V;53;V;56;V;81;V;95;V;60;V;27;V;32;V;25;V;30;V;40;V;34;V;40;V;49;V;34;V;39;V;78;V
28;079;59;12;28079059_12_8;2022;02;10;V;98;V;69;V;95;V;23;V;32;V;51;V;36;V;54;V;71;V;107;V;37;V;36;V;15;V;56;V;60;V;101;V;48;V;12;V;34;V;40;V;33;V;42;V;38;V;23;V;16;V;21;V;46;V;0;N;0;N;0;N
28;079;59;12;28079059_12_8;2022;03;42;V;21;V;61;V;11;V;19;V;9;V;17;V;23;V;41;V;36;V;26;V;19;V;14;V;21;V;21;V;22;V;12;V;15;V;16;V;10;V;22;V;11;V;17;V;23;V;12;V;10;V;12;V;27;V;24;V;13;V;23;V
28;079;59;12;28079059_12_8;2022;04;8;V;6;V;9;V;10;V;17;V;22;V;34;V;15;V;13;V;13;V;16;V;24;V;22;V;10;V;15;V;17;V;21;V;16;V;17;V;7;V;29;V;19;V;10;V;14;V;23;V;23;V;27;V;28;V;14;V;34;V;0;N
28;079;59;12;28079059_12_8;2022;05;17;V;14;V;11;V;8;V;16;V;13;V;10;V;10;V;17;V;17;V;24;V;17;V;21;V;15;V;8;V;20;V;18;V;21;V;19;V;14;V;12;V;12;V;16;V;13;V;7;V;8;V;12;V;11;V;17;V;10;V;22;V
28;079;59;12;28079059_12_8;2022;06;22;V;19;V;22;V;20;V;16;V;29;V;22;V;23;V;10;V;22;V;16;V;14;V;20;V;30;V;19;V;15;V;14;V;16;V;6;V;13;V;22;V;10;V;11;V;11;V;10;V;12;V;10;V;15;V;34;V;18;V;0;N
28;079;59;12;28079059_12_8;2022;07;12;V;10;V;8;V;24;V;19;V;13;V;10;V;16;V;14;V;16;V;21;V;19;V;28;V;18;V;23;V;16;V;19;V;15;V;15;V;19;V;20;V;18;V;15;V;22;V;25;V;18;V;12;V;26;V;20;V;13;V;20;V
28;079;59;12;28079059_12_8;2022;08;16;V;14;V;22;V;23;V;19;V;16;V;16;V;27;V;23;V;10;V;13;V;26;V;34;V;13;V;23;V;13;V;15;V;9;V;14;V;17;V;18;V;11;V;18;V;21;V;19;V;9;V;16;V;10;V;11;V;26;V;14;V
28;079;59;12;28079059_12_8;2022;09;28;V;28;V;16;V;20;V;22;V;22;V;26;V;21;V;20;V;18;V;31;V;23;V;13;V;17;V;22;V;23;V;15;V;12;V;18;V;23;V;26;V;33;V;25;V;20;V;6;V;10;V;34;V;23;V;16;V;17;V;0;N
28;079;59;12;28079059_12_8;2022;10;39;V;26;V;49;V;106;V;61;V;31;V;48;V;22;V;21;V;31;V;23;V;24;V;47;V;83;V;48;V;51;V;43;V;66;V;76;V;40;V;36;V;30;V;29;V;67;V;49;V;86;V;49;V;52;V;41;V;51;V;49;V
28;079;59;12;28079059_12_8;2022;11;50;V;64;V;64;V;47;V;66;V;57;V;66;V;87;V;42;V;55;V;39;V;31;V;47;V;54;V;26;V;24;V;21;V;25;V;16;V;27;V;19;V;24;V;24;V;35;V;27;V;57;V;54;V;56;V;85;V;90;V;0;N
28;079;59;12;28079059_12_8;2022;12;41;V;57;V;59;V;49;V;47;V;54;V;80;V;46;V;54;V;36;V;37;V;46;V;46;V;49;V;43;V;61;V;41;V;42;V;41;V;65;V;34;V;30;V;35;V;46;V;31;V;55;V;71;V;49;V;34;V;23;V;48;V
28;079;59;14;28079059_14_6;2022;01;27.68;V;23.43;V;13.93;V;28.07;V;52.24;V;33.57;V;32.28;V;15.79;V;34.91;V;35.88;V;33.75;V;32.36;V;34.02;V;36.05;V;35.95;V;30.68;V;29.26;V;30.54;V;29.38;V;34.57;V;42.47;V;42.75;V;41.8;V;36.28;V;36.52;V;35.17;V;38.53;V;42.27;V;45.86;V;46.76;V;35.65;V
28;079;59;14;28079059_14_6;2022;02;68.2;V;30.02;V;22.6;V;14;V;49.95;V;53.48;V;42.52;V;47.73;V;40.42;V;26.75;V;23.58;V;35.01;V;45.02;V;69.12;V;37.33;V;33.91;V;20.09;V;30.6;V;58.12;V;45.39;V;43.12;V;49.89;V;42.7;V;38.6;V;42.53;V;44.3;V;50.48;V;27.21;V;0;N;0;N;0;N
28;079;59;14;28079059_14_6;2022;03;37.16;V;60.49;V;17.08;V;73.04;V;58.86;V;70.42;V;54.09;V;57.84;V;29.28;V;40.39;V;52.88;V;58.73;V;70.66;V;53.07;V;44.96;V;44.43;V;63.75;V;52.53;V;51.56;V;69.71;V;61.25;V;74.59;V;63.93;V;52.04;V;55.78;V;66.79;V;59.65;V;49.99;V;57.77;V;57.8;V;65.61;V
28;079;59;14;28079059_14_6;2022;04;77.2;V;85.08;V;76.44;V;80.5;V;72.92;V;69.87;V;59.48;V;58.27;V;56.91;V;48.31;V;62.73;V;65.2;V;44.48;V;69.89;V;62.04;V;66.96;V;73.19;V;79.08;V;60.3;V;81.41;V;71.83;V;68.81;N;78.97;V;79.48;V;62.55;V;64.68;V;57.36;V;41.52;V;73.03;V;47.64;V;0;N
28;079;59;14;28079059_14_6;2022;05;57.69;V;60.62;V;72.07;V;74.77;V;71.51;V;76.79;V;78.24;V;74.75;V;79.21;V;84.74;V;72.26;V;80;V;77.24;V;72.45;V;70.26;V;53.72;V;51.75;V;59.76;V;68.25;V;75.75;V;76.33;V;73.04;V;71.8;V;64.6;V;75.95;V;73.97;V;57.19;V;77.55;V;75.63;V;80.19;V;58.94;V
